dataset,modelo,instance,relaxed_times,relaxed_len_eq,relaxed_len_range,relaxed_explanation
iris,model_2layers_20neurons.h5,45,"[0.057169198989868164, 0.06837749481201172, 0.0804140567779541, 0.05383133888244629, 0.06367850303649902, 0.05520820617675781, 0.04719424247741699, 0.05545496940612793, 0.07106924057006836, 0.07298159599304199]","[0, 0, 0, 0, 0, 1, 1, 1, 2, 2]","[4, 4, 4, 4, 4, 3, 3, 3, 2, 2]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3429411764705883,x_0,0.3629411764705883), docplex.mp.RangeConstraint[input_range_1](0.1566666666666666,x_1,0.1766666666666666), docplex.mp.RangeConstraint[input_range_2](0.4636842105263158,x_2,0.4836842105263158), docplex.mp.RangeConstraint[input_range_3](0.365,x_3,0.385)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3329411764705883,x_0,0.37294117647058833), docplex.mp.RangeConstraint[input_range_1](0.1466666666666666,x_1,0.1866666666666666), docplex.mp.RangeConstraint[input_range_2](0.4536842105263158,x_2,0.49368421052631584), docplex.mp.RangeConstraint[input_range_3](0.355,x_3,0.395)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3229411764705883,x_0,0.38294117647058834), docplex.mp.RangeConstraint[input_range_1](0.1366666666666666,x_1,0.1966666666666666), docplex.mp.RangeConstraint[input_range_2](0.4436842105263158,x_2,0.5036842105263158), docplex.mp.RangeConstraint[input_range_3](0.345,x_3,0.405)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.31294117647058833,x_0,0.3929411764705883), docplex.mp.RangeConstraint[input_range_1](0.1266666666666666,x_1,0.2066666666666666), docplex.mp.RangeConstraint[input_range_2](0.43368421052631584,x_2,0.5136842105263159), docplex.mp.RangeConstraint[input_range_3](0.335,x_3,0.415)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3029411764705883,x_0,0.4029411764705883), docplex.mp.RangeConstraint[input_range_1](0.1166666666666666,x_1,0.21666666666666662), docplex.mp.RangeConstraint[input_range_2](0.42368421052631583,x_2,0.5236842105263159), docplex.mp.RangeConstraint[input_range_3](0.325,x_3,0.425)]}, {'eq': {'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2929411764705883,x_0,0.4129411764705883), docplex.mp.RangeConstraint[input_range_1](0.1066666666666666,x_1,0.2266666666666666), docplex.mp.RangeConstraint[input_range_2](0.4136842105263158,x_2,0.5336842105263158)]}, {'eq': {'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2829411764705883,x_0,0.4229411764705883), docplex.mp.RangeConstraint[input_range_1](0.0966666666666666,x_1,0.2366666666666666), docplex.mp.RangeConstraint[input_range_2](0.4036842105263158,x_2,0.5436842105263158)]}, {'eq': {'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2729411764705883,x_0,0.43294117647058833), docplex.mp.RangeConstraint[input_range_1](0.0866666666666666,x_1,0.2466666666666666), docplex.mp.RangeConstraint[input_range_2](0.3936842105263158,x_2,0.5536842105263158)]}, {'eq': {'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.26294117647058834,x_0,0.4429411764705883), docplex.mp.RangeConstraint[input_range_1](0.0766666666666666,x_1,0.2566666666666666)]}, {'eq': {'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.25294117647058834,x_0,0.4529411764705883), docplex.mp.RangeConstraint[input_range_1](0.0666666666666666,x_1,0.2666666666666666)]}]"
iris,model_2layers_20neurons.h5,46,"[0.09566831588745117, 0.10338282585144043, 0.0834958553314209, 0.06758928298950195, 0.06505942344665527, 0.10921454429626465, 0.0731346607208252, 0.05975604057312012, 0.07727217674255371, 0.0635683536529541]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}]"
iris,model_2layers_20neurons.h5,47,"[0.09415125846862793, 0.5682013034820557, 0.0894925594329834, 0.10135126113891602, 0.0918116569519043, 0.1682415008544922, 0.14954018592834473, 0.09580159187316895, 0.08637094497680664, 0.08266115188598633]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}]"
iris,model_2layers_20neurons.h5,48,"[0.05076789855957031, 0.09790563583374023, 0.09317994117736816, 0.08910322189331055, 0.06758475303649902, 0.058046579360961914, 0.0706796646118164, 0.05263113975524902, 0.06417703628540039, 0.07629609107971191]","[0, 0, 0, 1, 1, 2, 2, 2, 2, 2]","[4, 4, 4, 3, 3, 2, 2, 2, 2, 2]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6664705882352939,x_0,0.6864705882352939), docplex.mp.RangeConstraint[input_range_1](0.4066666666666667,x_1,0.4266666666666667), docplex.mp.RangeConstraint[input_range_2](0.5864912280701755,x_2,0.6064912280701755), docplex.mp.RangeConstraint[input_range_3](0.5316666666666667,x_3,0.5516666666666667)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6564705882352939,x_0,0.696470588235294), docplex.mp.RangeConstraint[input_range_1](0.39666666666666667,x_1,0.4366666666666667), docplex.mp.RangeConstraint[input_range_2](0.5764912280701755,x_2,0.6164912280701755), docplex.mp.RangeConstraint[input_range_3](0.5216666666666667,x_3,0.5616666666666668)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6464705882352939,x_0,0.706470588235294), docplex.mp.RangeConstraint[input_range_1](0.3866666666666667,x_1,0.44666666666666666), docplex.mp.RangeConstraint[input_range_2](0.5664912280701755,x_2,0.6264912280701755), docplex.mp.RangeConstraint[input_range_3](0.5116666666666667,x_3,0.5716666666666668)]}, {'eq': {'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6364705882352939,x_0,0.716470588235294), docplex.mp.RangeConstraint[input_range_1](0.3766666666666667,x_1,0.45666666666666667), docplex.mp.RangeConstraint[input_range_2](0.5564912280701755,x_2,0.6364912280701756)]}, {'eq': {'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6264705882352939,x_0,0.726470588235294), docplex.mp.RangeConstraint[input_range_1](0.3666666666666667,x_1,0.4666666666666667), docplex.mp.RangeConstraint[input_range_2](0.5464912280701755,x_2,0.6464912280701756)]}, {'eq': {'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6164705882352939,x_0,0.736470588235294), docplex.mp.RangeConstraint[input_range_1](0.3566666666666667,x_1,0.4766666666666667)]}, {'eq': {'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6064705882352939,x_0,0.746470588235294), docplex.mp.RangeConstraint[input_range_1](0.3466666666666667,x_1,0.4866666666666667)]}, {'eq': {'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.596470588235294,x_0,0.7564705882352939), docplex.mp.RangeConstraint[input_range_1](0.33666666666666667,x_1,0.4966666666666667)]}, {'eq': {'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.586470588235294,x_0,0.7664705882352939), docplex.mp.RangeConstraint[input_range_1](0.32666666666666666,x_1,0.5066666666666667)]}, {'eq': {'x_1': 0.4166666666666667, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.576470588235294,x_0,0.7764705882352939), docplex.mp.RangeConstraint[input_range_2](0.49649122807017554,x_2,0.6964912280701755)]}]"
iris,model_2layers_20neurons.h5,49,"[0.08881664276123047, 0.07140326499938965, 0.06447863578796387, 0.06737375259399414, 0.06769704818725586, 0.08450722694396973, 0.08411884307861328, 0.08090400695800781, 0.08474302291870117, 0.07622718811035156]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}]"
iris,model_2layers_20neurons.h5,50,"[0.05623316764831543, 0.05619096755981445, 0.053491830825805664, 0.05762290954589844, 0.050254106521606445, 0.04714345932006836, 0.061129093170166016, 0.05156850814819336, 0.04467153549194336, 0.044008731842041016]","[0, 0, 0, 0, 1, 1, 1, 1, 2, 2]","[4, 4, 4, 4, 3, 3, 3, 3, 2, 2]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.40176470588235297,x_0,0.421764705882353), docplex.mp.RangeConstraint[input_range_1](0.365,x_1,0.385), docplex.mp.RangeConstraint[input_range_2](0.5514035087719298,x_2,0.5714035087719298), docplex.mp.RangeConstraint[input_range_3](0.4900000000000001,x_3,0.5100000000000001)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.39176470588235296,x_0,0.431764705882353), docplex.mp.RangeConstraint[input_range_1](0.355,x_1,0.395), docplex.mp.RangeConstraint[input_range_2](0.5414035087719298,x_2,0.5814035087719298), docplex.mp.RangeConstraint[input_range_3](0.4800000000000001,x_3,0.5200000000000001)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.381764705882353,x_0,0.44176470588235295), docplex.mp.RangeConstraint[input_range_1](0.345,x_1,0.405), docplex.mp.RangeConstraint[input_range_2](0.5314035087719298,x_2,0.5914035087719298), docplex.mp.RangeConstraint[input_range_3](0.4700000000000001,x_3,0.5300000000000001)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.371764705882353,x_0,0.45176470588235296), docplex.mp.RangeConstraint[input_range_1](0.335,x_1,0.415), docplex.mp.RangeConstraint[input_range_2](0.5214035087719298,x_2,0.6014035087719298), docplex.mp.RangeConstraint[input_range_3](0.46000000000000013,x_3,0.5400000000000001)]}, {'eq': {'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.361764705882353,x_0,0.46176470588235297), docplex.mp.RangeConstraint[input_range_1](0.325,x_1,0.425), docplex.mp.RangeConstraint[input_range_2](0.5114035087719297,x_2,0.6114035087719298)]}, {'eq': {'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.351764705882353,x_0,0.471764705882353), docplex.mp.RangeConstraint[input_range_1](0.315,x_1,0.435), docplex.mp.RangeConstraint[input_range_2](0.5014035087719297,x_2,0.6214035087719298)]}, {'eq': {'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.34176470588235297,x_0,0.481764705882353), docplex.mp.RangeConstraint[input_range_1](0.305,x_1,0.445), docplex.mp.RangeConstraint[input_range_2](0.4914035087719298,x_2,0.6314035087719299)]}, {'eq': {'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.33176470588235296,x_0,0.491764705882353), docplex.mp.RangeConstraint[input_range_1](0.295,x_1,0.455), docplex.mp.RangeConstraint[input_range_2](0.4814035087719298,x_2,0.6414035087719298)]}, {'eq': {'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.32176470588235295,x_0,0.501764705882353), docplex.mp.RangeConstraint[input_range_1](0.28500000000000003,x_1,0.46499999999999997)]}, {'eq': {'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.31176470588235294,x_0,0.511764705882353), docplex.mp.RangeConstraint[input_range_1](0.275,x_1,0.475)]}]"
iris,model_2layers_20neurons.h5,51,"[0.08849334716796875, 0.27832865715026855, 0.08123326301574707, 0.08600234985351562, 0.08486008644104004, 0.07016611099243164, 0.07629179954528809, 0.06235313415527344, 0.05209064483642578, 0.05144000053405762]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.9705882352941176, 'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': []}, {'eq': {'x_0': 0.9705882352941176, 'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': []}, {'eq': {'x_0': 0.9705882352941176, 'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': []}, {'eq': {'x_0': 0.9705882352941176, 'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': []}, {'eq': {'x_0': 0.9705882352941176, 'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': []}, {'eq': {'x_0': 0.9705882352941176, 'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': []}, {'eq': {'x_0': 0.9705882352941176, 'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': []}, {'eq': {'x_0': 0.9705882352941176, 'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': []}, {'eq': {'x_0': 0.9705882352941176, 'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': []}, {'eq': {'x_0': 0.9705882352941176, 'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': []}]"
iris,model_2layers_20neurons.h5,52,"[0.07837343215942383, 0.07208561897277832, 0.060446977615356445, 0.07483506202697754, 0.06876730918884277, 0.05456709861755371, 0.06058073043823242, 0.07207560539245605, 0.06362032890319824, 0.05179738998413086]","[0, 1, 2, 2, 2, 3, 3, 3, 3, 3]","[4, 3, 2, 2, 2, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3723529411764705,x_0,0.3923529411764705), docplex.mp.RangeConstraint[input_range_1](0.4066666666666667,x_1,0.4266666666666667), docplex.mp.RangeConstraint[input_range_2](0.6040350877192983,x_2,0.6240350877192983), docplex.mp.RangeConstraint[input_range_3](0.5733333333333334,x_3,0.5933333333333334)]}, {'eq': {'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3623529411764705,x_0,0.4023529411764705), docplex.mp.RangeConstraint[input_range_1](0.39666666666666667,x_1,0.4366666666666667), docplex.mp.RangeConstraint[input_range_2](0.5940350877192982,x_2,0.6340350877192983)]}, {'eq': {'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.35235294117647054,x_0,0.4123529411764705), docplex.mp.RangeConstraint[input_range_1](0.3866666666666667,x_1,0.44666666666666666)]}, {'eq': {'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3423529411764705,x_0,0.4223529411764705), docplex.mp.RangeConstraint[input_range_1](0.3766666666666667,x_1,0.45666666666666667)]}, {'eq': {'x_1': 0.4166666666666667, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3323529411764705,x_0,0.4323529411764705), docplex.mp.RangeConstraint[input_range_2](0.5640350877192982,x_2,0.6640350877192983)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3223529411764705,x_0,0.4423529411764705)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3123529411764705,x_0,0.4523529411764705)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3023529411764705,x_0,0.4623529411764705)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2923529411764705,x_0,0.47235294117647053)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2823529411764705,x_0,0.48235294117647054)]}]"
iris,model_2layers_20neurons.h5,53,"[0.05452680587768555, 0.04403400421142578, 0.0463557243347168, 0.04105377197265625, 0.04740500450134277, 0.04502987861633301, 0.06908464431762695, 0.07329177856445312, 0.07488036155700684, 0.07895445823669434]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2252941176470586,x_0,0.2452941176470586), docplex.mp.RangeConstraint[input_range_1](0.615,x_1,0.635), docplex.mp.RangeConstraint[input_range_2](0.060175438596491194,x_2,0.08017543859649119), docplex.mp.RangeConstraint[input_range_3](0.0316666666666666,x_3,0.051666666666666604)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2152941176470586,x_0,0.2552941176470586), docplex.mp.RangeConstraint[input_range_1](0.605,x_1,0.645), docplex.mp.RangeConstraint[input_range_2](0.05017543859649119,x_2,0.0901754385964912), docplex.mp.RangeConstraint[input_range_3](0.0216666666666666,x_3,0.061666666666666606)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2052941176470586,x_0,0.26529411764705857), docplex.mp.RangeConstraint[input_range_1](0.595,x_1,0.655), docplex.mp.RangeConstraint[input_range_2](0.0401754385964912,x_2,0.1001754385964912), docplex.mp.RangeConstraint[input_range_3](0.011666666666666603,x_3,0.0716666666666666)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1952941176470586,x_0,0.2752941176470586), docplex.mp.RangeConstraint[input_range_1](0.585,x_1,0.665), docplex.mp.RangeConstraint[input_range_2](0.030175438596491196,x_2,0.1101754385964912), docplex.mp.RangeConstraint[input_range_3](0.001666666666666601,x_3,0.08166666666666661)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1852941176470586,x_0,0.2852941176470586), docplex.mp.RangeConstraint[input_range_1](0.575,x_1,0.675), docplex.mp.RangeConstraint[input_range_2](0.020175438596491194,x_2,0.1201754385964912), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.0916666666666666)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1752941176470586,x_0,0.2952941176470586), docplex.mp.RangeConstraint[input_range_1](0.565,x_1,0.685), docplex.mp.RangeConstraint[input_range_2](0.010175438596491199,x_2,0.1301754385964912), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1016666666666666)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1652941176470586,x_0,0.3052941176470586), docplex.mp.RangeConstraint[input_range_1](0.5549999999999999,x_1,0.6950000000000001), docplex.mp.RangeConstraint[input_range_2](0.00017543859649118976,x_2,0.1401754385964912), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.11166666666666661)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.15529411764705858,x_0,0.3152941176470586), docplex.mp.RangeConstraint[input_range_1](0.545,x_1,0.705), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.15017543859649118), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1216666666666666)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1452941176470586,x_0,0.3252941176470586), docplex.mp.RangeConstraint[input_range_1](0.535,x_1,0.715), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1601754385964912), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1316666666666666)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1352941176470586,x_0,0.33529411764705863), docplex.mp.RangeConstraint[input_range_1](0.525,x_1,0.725), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1701754385964912), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1416666666666666)]}]"
iris,model_2layers_20neurons.h5,54,"[0.21129727363586426, 0.17821002006530762, 0.06421780586242676, 0.09671998023986816, 0.14493036270141602, 0.10074496269226074, 0.09544825553894043, 0.1256723403930664, 0.11011791229248047, 0.08342266082763672]","[2, 3, 3, 3, 3, 3, 3, 4, 4, 4]","[2, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[{'eq': {'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.9899999999999998,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.3233333333333332,x_1,0.3433333333333332)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.9799999999999998,x_0,1)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.9699999999999998,x_0,1)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.9599999999999997,x_0,1)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.9499999999999997,x_0,1)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.9399999999999997,x_0,1)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.9299999999999997,x_0,1)]}, {'eq': {'x_0': 0.9999999999999998, 'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': []}, {'eq': {'x_0': 0.9999999999999998, 'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': []}, {'eq': {'x_0': 0.9999999999999998, 'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': []}]"
