dataset,modelo,instance,relaxed_time_milp_relaxed,relaxed_len_milp_relaxed,relaxed_explanation
breast_cancer,model_2layers_20neurons.h5,27,0.4221265316009521,30,"{'x_0': 0.6071749727862179, 'x_1': 0.4206966520121743, 'x_2': 0.5957432105590492, 'x_3': 0.473594909862142, 'x_4': 0.4123860250970479, 'x_5': 0.255567143120054, 'x_6': 0.3465323336457356, 'x_7': 0.4720675944333996, 'x_8': 0.2636363636363638, 'x_9': 0.0840353833192923, 'x_10': 0.234184320115879, 'x_11': 0.1451555869872701, 'x_12': 0.2406822786599444, 'x_13': 0.1972327128603394, 'x_14': 0.1625250705374443, 'x_15': 0.1252591101631267, 'x_16': 0.0856313131313131, 'x_17': 0.288122750520932, 'x_18': 0.0798953115326166, 'x_19': 0.03807885245222, 'x_20': 0.6897901102810388, 'x_21': 0.5026652452025587, 'x_22': 0.6792668957617412, 'x_23': 0.5438458513566653, 'x_24': 0.5284950141979792, 'x_25': 0.2791376817921627, 'x_26': 0.429073482428115, 'x_27': 0.820618556701031, 'x_28': 0.2371377882909521, 'x_29': 0.1384625475534566}"
breast_cancer,model_2layers_20neurons.h5,28,0.3514041900634765,30,"{'x_0': 0.1551895499077097, 'x_1': 0.0848833276969901, 'x_2': 0.1517517794209108, 'x_3': 0.0755461293743372, 'x_4': 0.4272817549878125, 'x_5': 0.1718912950125759, 'x_6': 0.0450562324273664, 'x_7': 0.0978131212723658, 'x_8': 0.3737373737373737, 'x_9': 0.3312973883740524, 'x_10': 0.0288249139960166, 'x_11': 0.0414382956152758, 'x_12': 0.0278471469632003, 'x_13': 0.0094845330016174, 'x_14': 0.1349219838868681, 'x_15': 0.0856039895454682, 'x_16': 0.0214545454545454, 'x_17': 0.1312559196817579, 'x_18': 0.1617887094050768, 'x_19': 0.0509998203501789, 'x_20': 0.1227321237993597, 'x_21': 0.0967484008528785, 'x_22': 0.1136510782409482, 'x_23': 0.0514402280770743, 'x_24': 0.4168922934689295, 'x_25': 0.1336069311445508, 'x_26': 0.0688099041533546, 'x_27': 0.2301030927835052, 'x_28': 0.2704514094224325, 'x_29': 0.1454807818444182}"
breast_cancer,model_2layers_20neurons.h5,29,0.3826348781585693,30,"{'x_0': 0.2796630223862937, 'x_1': 0.1153195806560702, 'x_2': 0.2632851910717988, 'x_3': 0.1579639448568398, 'x_4': 0.1527489392434775, 'x_5': 0.054935280044169, 'x_6': 0.0529522024367385, 'x_7': 0.0582007952286282, 'x_8': 0.13989898989899, 'x_9': 0.1232097725358045, 'x_10': 0.0151004888647474, 'x_11': 0.024045261669024, 'x_12': 0.0168684917306695, 'x_13': 0.0109787485197927, 'x_14': 0.1025937383145799, 'x_15': 0.0841019016432841, 'x_16': 0.0417171717171717, 'x_17': 0.1118583064974426, 'x_18': 0.1169021219114088, 'x_19': 0.0409808880228846, 'x_20': 0.2024190679473496, 'x_21': 0.093816631130064, 'x_22': 0.1842223218287763, 'x_23': 0.0962937475422728, 'x_24': 0.1650267450307072, 'x_25': 0.084805619427385, 'x_26': 0.0947284345047923, 'x_27': 0.1843986254295532, 'x_28': 0.1466587817859255, 'x_29': 0.092548865276138}"
breast_cancer,model_2layers_20neurons.h5,30,0.3267889022827148,30,"{'x_0': 0.3038004638175021, 'x_1': 0.3655732160973959, 'x_2': 0.3099302052380623, 'x_3': 0.175270413573701, 'x_4': 0.5233366434955313, 'x_5': 0.3911416477516717, 'x_6': 0.3385660731021555, 'x_7': 0.4061630218687873, 'x_8': 0.5333333333333334, 'x_9': 0.4905223251895536, 'x_10': 0.1010682600036212, 'x_11': 0.126060820367751, 'x_12': 0.1100692644772181, 'x_13': 0.0501832281779162, 'x_14': 0.1258116055342149, 'x_15': 0.1531979451437498, 'x_16': 0.0871717171717171, 'x_17': 0.2526993748816063, 'x_18': 0.1290032081949682, 'x_19': 0.1074513218081063, 'x_20': 0.3016720028459623, 'x_21': 0.4701492537313433, 'x_22': 0.3132128094028587, 'x_23': 0.1620133700353912, 'x_24': 0.5694380241695833, 'x_25': 0.347634155096972, 'x_26': 0.4078274760383387, 'x_27': 0.7048109965635739, 'x_28': 0.3981864774295289, 'x_29': 0.3663911845730027}"
breast_cancer,model_2layers_20neurons.h5,31,0.3589019775390625,30,"{'x_0': 0.2829760045435184, 'x_1': 0.290158944876564, 'x_2': 0.2791099440259831, 'x_3': 0.1619088016967126, 'x_4': 0.1884986909813127, 'x_5': 0.1828415434635912, 'x_6': 0.0950562324273664, 'x_7': 0.0935884691848906, 'x_8': 0.4111111111111112, 'x_9': 0.1901853411962932, 'x_10': 0.0449755567626289, 'x_11': 0.2074787835926449, 'x_12': 0.0772746548555812, 'x_13': 0.0250430520846174, 'x_14': 0.0651324064316551, 'x_15': 0.261949109261874, 'x_16': 0.0871717171717171, 'x_17': 0.2017427543095283, 'x_18': 0.2594416615072887, 'x_19': 0.0970869090557328, 'x_20': 0.2205620775524724, 'x_21': 0.3355543710021322, 'x_22': 0.2285970416853429, 'x_23': 0.1073289421942587, 'x_24': 0.146074093640626, 'x_25': 0.198416625432954, 'x_26': 0.1281150159744409, 'x_27': 0.2270790378006873, 'x_28': 0.3236743544253893, 'x_29': 0.1143250688705234}"
breast_cancer,model_2layers_20neurons.h5,32,0.277076244354248,30,"{'x_0': 0.5096786407307492, 'x_1': 0.6195468380114981, 'x_2': 0.5079814802017829, 'x_3': 0.3555037115588547, 'x_4': 0.4273720321386657, 'x_5': 0.3435985522360591, 'x_6': 0.3978444236176194, 'x_7': 0.4121769383697813, 'x_8': 0.3297979797979798, 'x_9': 0.1937657961246841, 'x_10': 0.1007423501720079, 'x_11': 0.1584158415841584, 'x_12': 0.0997031522404938, 'x_13': 0.0693838975864683, 'x_14': 0.1020158411802699, 'x_15': 0.1344218463664493, 'x_16': 0.0933585858585858, 'x_17': 0.2102670960409168, 'x_18': 0.0631507851635053, 'x_19': 0.0573912082141426, 'x_20': 0.4838135894699396, 'x_21': 0.7068230277185502, 'x_22': 0.4730813287514319, 'x_23': 0.3076582776248525, 'x_24': 0.4551938189262365, 'x_25': 0.3385142280563883, 'x_26': 0.5111022364217253, 'x_27': 0.6769759450171822, 'x_28': 0.277350680070964, 'x_29': 0.234225370589007}"
breast_cancer,model_2layers_20neurons.h5,33,0.389613389968872,30,"{'x_0': 0.6436177765156892, 'x_1': 0.4203584714237401, 'x_2': 0.6282219611637067, 'x_3': 0.4863202545068928, 'x_4': 0.3454906563148867, 'x_5': 0.3540273602846451, 'x_6': 0.3842549203373945, 'x_7': 0.4751988071570576, 'x_8': 0.3560606060606061, 'x_9': 0.0058972198820557, 'x_10': 0.2710845554952018, 'x_11': 0.2474805516265912, 'x_12': 0.295528436130613, 'x_13': 0.195925274281936, 'x_14': 0.217935207533059, 'x_15': 0.2542884609607355, 'x_16': 0.1386111111111111, 'x_17': 0.5237734419397613, 'x_18': 0.3359880677660831, 'x_19': 0.0507925320951314, 'x_20': 0.5446460334400568, 'x_21': 0.4216417910447761, 'x_22': 0.5373275561531949, 'x_23': 0.3614825009830908, 'x_24': 0.3079310572541768, 'x_25': 0.2568229666928622, 'x_26': 0.3083865814696486, 'x_27': 0.6597938144329898, 'x_28': 0.2649319929036073, 'x_29': 0.02367834186016}"
breast_cancer,model_2layers_20neurons.h5,34,0.282012939453125,30,"{'x_0': 0.3927776988972501, 'x_1': 0.4294893473114642, 'x_2': 0.3809688342201645, 'x_3': 0.2405514316012725, 'x_4': 0.3425115103367338, 'x_5': 0.2632353843322496, 'x_6': 0.1259372071227741, 'x_7': 0.1621769383697813, 'x_8': 0.3368686868686869, 'x_9': 0.2782224094355521, 'x_10': 0.0340032590983161, 'x_11': 0.0299239745403111, 'x_12': 0.0276586721952598, 'x_13': 0.0237729688941684, 'x_14': 0.0536084576945303, 'x_15': 0.0878571213987442, 'x_16': 0.0447979797979797, 'x_17': 0.1138283765864747, 'x_18': 0.0540046152980244, 'x_19': 0.0580476210217929, 'x_20': 0.3511205976520811, 'x_21': 0.4267057569296376, 'x_22': 0.3157029732556402, 'x_23': 0.1936443177349587, 'x_24': 0.3891567060688106, 'x_25': 0.2935937363564922, 'x_26': 0.2899361022364217, 'x_27': 0.4213058419243987, 'x_28': 0.3173664498324463, 'x_29': 0.27994227994228}"
breast_cancer,model_2layers_20neurons.h5,35,0.3170704841613769,30,"{'x_0': 0.3217852240995787, 'x_1': 0.205613797768008, 'x_2': 0.3080644046714118, 'x_3': 0.1876564156945916, 'x_4': 0.3208449941319852, 'x_5': 0.1466167719771793, 'x_6': 0.0247188378631677, 'x_7': 0.0493886679920477, 'x_8': 0.1742424242424244, 'x_9': 0.1794439764111206, 'x_10': 0.0886474741988049, 'x_11': 0.027205622347949, 'x_12': 0.0696414267539933, 'x_13': 0.0420957866857926, 'x_14': 0.1604174456946663, 'x_15': 0.069907170967645, 'x_16': 0.0195479797979797, 'x_17': 0.1071604470543663, 'x_18': 0.0617436821072775, 'x_19': 0.0576675925542058, 'x_20': 0.2611170401992173, 'x_21': 0.1460554371002132, 'x_22': 0.2365157627371881, 'x_23': 0.1281458906802988, 'x_24': 0.2379317176253054, 'x_25': 0.0774320613945726, 'x_26': 0.028091054313099, 'x_27': 0.1138144329896907, 'x_28': 0.0579538734476641, 'x_29': 0.0856618129345401}"
breast_cancer,model_2layers_20neurons.h5,36,0.2748847007751465,30,"{'x_0': 0.3842586019215296, 'x_1': 0.4163003043625295, 'x_2': 0.3694976159214982, 'x_3': 0.2414846235418876, 'x_4': 0.3424212331858807, 'x_5': 0.1577510582172872, 'x_6': 0.123078725398313, 'x_7': 0.1657057654075547, 'x_8': 0.2808080808080808, 'x_9': 0.1449031171019379, 'x_10': 0.0720622849900416, 'x_11': 0.1046897100424328, 'x_12': 0.063139047260048, 'x_13': 0.0431604152424925, 'x_14': 0.1006900771662644, 'x_15': 0.0604440171838856, 'x_16': 0.0404797979797979, 'x_17': 0.1746921765485887, 'x_18': 0.04316992176507, 'x_19': 0.0253651728093086, 'x_20': 0.3617929562433298, 'x_21': 0.5242537313432837, 'x_22': 0.335126251307336, 'x_23': 0.2076287848997247, 'x_24': 0.4472693653833453, 'x_25': 0.1730942748202695, 'x_26': 0.2166134185303514, 'x_27': 0.5257731958762887, 'x_28': 0.2188054405677114, 'x_29': 0.1553850190213826}"
breast_cancer,model_2layers_20neurons.h5,37,0.3560857772827148,30,"{'x_0': 0.2536324482938142, 'x_1': 0.1772066283395332, 'x_2': 0.2384078501831249, 'x_3': 0.1381124072110286, 'x_4': 0.308657578766814, 'x_5': 0.0807619164468437, 'x_6': 0.0494142455482661, 'x_7': 0.1020874751491053, 'x_8': 0.2580808080808081, 'x_9': 0.1499578770008425, 'x_10': 0.0984247691472025, 'x_11': 0.1210219236209335, 'x_12': 0.0869339867125288, 'x_13': 0.043608679897945, 'x_14': 0.2035897610225379, 'x_15': 0.0468576321086309, 'x_16': 0.0330050505050505, 'x_17': 0.1951127107406705, 'x_18': 0.3070017448077897, 'x_19': 0.01855920843525, 'x_20': 0.1867662753468516, 'x_21': 0.1287313432835821, 'x_22': 0.1678370436774739, 'x_23': 0.0855043255996854, 'x_24': 0.2220828105395232, 'x_25': 0.0389537309233441, 'x_26': 0.0393051118210862, 'x_27': 0.1647079037800687, 'x_28': 0.1444904395821013, 'x_29': 0.0308277581004853}"
breast_cancer,model_2layers_20neurons.h5,38,0.3494911193847656,30,"{'x_0': 0.0575039045861138, 'x_1': 0.2411227595536015, 'x_2': 0.0547301499550826, 'x_3': 0.0247720042417815, 'x_4': 0.3012548523968583, 'x_5': 0.122845224219373, 'x_6': 0.037207122774133, 'x_7': 0.0294085487077534, 'x_8': 0.3580808080808081, 'x_9': 0.3173967986520642, 'x_10': 0.0162230671736375, 'x_11': 0.1318290311173974, 'x_12': 0.0158789991989822, 'x_13': 0.0026204804649998, 'x_14': 0.2466261005541013, 'x_15': 0.1067083245711539, 'x_16': 0.04010101010101, 'x_17': 0.1120856222769463, 'x_18': 0.2512804637811673, 'x_19': 0.0582894573193482, 'x_20': 0.0367840626111704, 'x_21': 0.2649253731343284, 'x_22': 0.0341152447831067, 'x_23': 0.0140090444357058, 'x_24': 0.3865152215545137, 'x_25': 0.1051799245180506, 'x_26': 0.0549520766773162, 'x_27': 0.0881099656357388, 'x_28': 0.3035679085353834, 'x_29': 0.1249508067689886}"
breast_cancer,model_2layers_20neurons.h5,39,0.3098528385162353,30,"{'x_0': 0.306166879644091, 'x_1': 0.2904971254649983, 'x_2': 0.2958330454011471, 'x_3': 0.1745917285259809, 'x_4': 0.4475038367789113, 'x_5': 0.1910005521133672, 'x_6': 0.0931115276476101, 'x_7': 0.1381709741550695, 'x_8': 0.291919191919192, 'x_9': 0.150379106992418, 'x_10': 0.0664493934455911, 'x_11': 0.2238330975954738, 'x_12': 0.0632332846440183, 'x_13': 0.03440057676719, 'x_14': 0.1417887616004351, 'x_15': 0.0950671433292276, 'x_16': 0.0472727272727272, 'x_17': 0.177419965902633, 'x_18': 0.1541903529014464, 'x_19': 0.0318602048007959, 'x_20': 0.2550693703308431, 'x_21': 0.3710021321961622, 'x_22': 0.2349718611484635, 'x_23': 0.1263763271726307, 'x_24': 0.4142508089546324, 'x_25': 0.1434060016881567, 'x_26': 0.1103035143769968, 'x_27': 0.2718556701030928, 'x_28': 0.2193968066232998, 'x_29': 0.0720844811753902}"
breast_cancer,model_2layers_20neurons.h5,40,0.3699996471405029,30,"{'x_0': 0.2053575654313976, 'x_1': 0.5874196821102468, 'x_2': 0.1932831179600581, 'x_3': 0.1069777306468716, 'x_4': 0.1462489843820529, 'x_5': 0.0575118090914667, 'x_6': 0.0382614807872539, 'x_7': 0.0155318091451292, 'x_8': 0.4085858585858587, 'x_9': 0.1331086773378265, 'x_10': 0.0034401593336954, 'x_11': 0.1176847595473833, 'x_12': 0.0142298449795033, 'x_13': 0.0033675882240875, 'x_14': 0.0659482612095047, 'x_15': 0.1067834289662631, 'x_16': 0.0412373737373737, 'x_17': 0.0591968175790869, 'x_18': 0.1053638768503405, 'x_19': 0.0399789947901551, 'x_20': 0.1476342938456065, 'x_21': 0.5791577825159916, 'x_22': 0.1464714378206085, 'x_23': 0.0656458906802988, 'x_24': 0.1377534174205903, 'x_25': 0.1124564620504312, 'x_26': 0.0869808306709265, 'x_27': 0.0715807560137457, 'x_28': 0.2531046717918391, 'x_29': 0.103830512921422}"
breast_cancer,model_2layers_20neurons.h5,41,0.3675804138183594,30,"{'x_0': 0.7236026314543993, 'x_1': 0.336827866080487, 'x_2': 0.7532997028539838, 'x_3': 0.5792152704135737, 'x_4': 0.7219463753723931, 'x_5': 0.7895834611373536, 'x_6': 0.9990627928772258, 'x_7': 0.9060636182902584, 'x_8': 0.7555555555555555, 'x_9': 0.4302864363942713, 'x_10': 0.3996016657613615, 'x_11': 0.2618458274398868, 'x_12': 0.4378740046176319, 'x_13': 0.3048162301689584, 'x_14': 0.1632389434680626, 'x_15': 0.6340913870279689, 'x_16': 0.2626262626262626, 'x_17': 0.469785944307634, 'x_18': 0.326982608206225, 'x_19': 0.143104901676271, 'x_20': 0.7282106012095338, 'x_21': 0.4261727078891258, 'x_22': 0.7788734498730017, 'x_23': 0.5345064883995281, 'x_24': 0.653305157498514, 'x_25': 0.6523755469530712, 'x_26': 0.7674121405750799, 'x_27': 1.0, 'x_28': 0.4908338261383798, 'x_29': 0.281057326511872}"
breast_cancer,model_2layers_20neurons.h5,42,0.29042649269104,30,"{'x_0': 0.5877703630081879, 'x_1': 0.4663510314507946, 'x_2': 0.5895238753368807, 'x_3': 0.4290562036055143, 'x_4': 0.4520176943215673, 'x_5': 0.4184405864670879, 'x_6': 0.4800843486410496, 'x_7': 0.4416500994035785, 'x_8': 0.4636363636363637, 'x_9': 0.211457455770851, 'x_10': 0.1494839760999456, 'x_11': 0.3186439179632249, 'x_12': 0.1545493097111624, 'x_13': 0.1001273818729244, 'x_14': 0.3024441649386409, 'x_15': 0.227325983116532, 'x_16': 0.0988636363636363, 'x_17': 0.2953210835385489, 'x_18': 0.1966848651995272, 'x_19': 0.1055166314276633, 'x_20': 0.4880825329064389, 'x_21': 0.4933368869936035, 'x_22': 0.4705911648986503, 'x_23': 0.3027428234368856, 'x_24': 0.4961368288978406, 'x_25': 0.2614799507135857, 'x_26': 0.2761980830670926, 'x_27': 0.5374570446735396, 'x_28': 0.2671003351074315, 'x_29': 0.1383969565787747}"
breast_cancer,model_2layers_20neurons.h5,43,0.2378454208374023,30,"{'x_0': 0.0368687585782573, 'x_1': 0.5015218126479539, 'x_2': 0.0285398382972842, 'x_3': 0.0159066808059384, 'x_4': 0.0, 'x_5': 0.0743512667934482, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.2661616161616162, 'x_9': 0.1870261162594779, 'x_10': 0.0992938620315045, 'x_11': 0.2359883309759547, 'x_12': 0.0843895773453329, 'x_13': 0.0230632165230351, 'x_14': 0.1861508651460039, 'x_15': 0.0180851383422957, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.2656329149546912, 'x_19': 0.0652336138634385, 'x_20': 0.0542867307008181, 'x_21': 0.4890724946695096, 'x_22': 0.0435778674236764, 'x_23': 0.0204974439638222, 'x_24': 0.1240837350591032, 'x_25': 0.0360431159103918, 'x_26': 0.0, 'x_27': 0.0, 'x_28': 0.2574413561994876, 'x_29': 0.1006821461366915}"
breast_cancer,model_2layers_20neurons.h5,44,0.304607629776001,30,"{'x_0': 0.3728998059539022, 'x_1': 0.2445045654379438, 'x_2': 0.3531200331697879, 'x_3': 0.2248992576882291, 'x_4': 0.330504649273269, 'x_5': 0.1575363474633458, 'x_6': 0.0783973758200562, 'x_7': 0.1429920477137177, 'x_8': 0.2590909090909091, 'x_9': 0.1489048020219041, 'x_10': 0.0692739453195726, 'x_11': 0.0680914073550212, 'x_12': 0.0402864816472694, 'x_13': 0.0319724765501552, 'x_14': 0.1374375361185708, 'x_15': 0.1081353080782287, 'x_16': 0.0368939393939393, 'x_17': 0.156866830839174, 'x_18': 0.1073338211290595, 'x_19': 0.0439865677210729, 'x_20': 0.2981145499822126, 'x_21': 0.2270788912579957, 'x_22': 0.2584292046416654, 'x_23': 0.1455711757766417, 'x_24': 0.3343459023971472, 'x_25': 0.1239048811013767, 'x_26': 0.097444089456869, 'x_27': 0.2739175257731959, 'x_28': 0.189237137788291, 'x_29': 0.0867768595041322}"
breast_cancer,model_2layers_20neurons.h5,45,0.3487193584442138,30,"{'x_0': 0.1963651852903592, 'x_1': 0.2336827866080486, 'x_2': 0.1843687374749499, 'x_3': 0.1007847295864263, 'x_4': 0.2607204116638079, 'x_5': 0.0581559413532912, 'x_6': 0.0320759137769447, 'x_7': 0.0680914512922465, 'x_8': 0.2277777777777778, 'x_9': 0.2426284751474305, 'x_10': 0.0108636610537751, 'x_11': 0.1341274752475247, 'x_12': 0.0099420440088583, 'x_13': 0.0054202667921807, 'x_14': 0.141754767651358, 'x_15': 0.0301243728783008, 'x_16': 0.0237323232323232, 'x_17': 0.1172381132790301, 'x_18': 0.1717791411042944, 'x_19': 0.0512071086052264, 'x_20': 0.1334044823906083, 'x_21': 0.2204157782515992, 'x_22': 0.1192290452711788, 'x_23': 0.0579777821470703, 'x_24': 0.2101961302251865, 'x_25': 0.0338601546506776, 'x_26': 0.0365814696485623, 'x_27': 0.1389690721649484, 'x_28': 0.1612458111571063, 'x_29': 0.1035681490226945}"
breast_cancer,model_2layers_20neurons.h5,46,0.2707555294036865,30,"{'x_0': 0.1296322589805481, 'x_1': 0.2877916807575243, 'x_2': 0.1170617096261488, 'x_3': 0.0613361611876988, 'x_4': 0.1522975534892119, 'x_5': 0.0124532237286055, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.2994949494949496, 'x_9': 0.305602358887953, 'x_10': 0.0877783813145029, 'x_11': 1.0, 'x_12': 0.0694058332940677, 'x_13': 0.0278073507932416, 'x_14': 0.0, 'x_15': 0.033676810766966, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.4236505881690774, 'x_19': 0.0274035073172754, 'x_20': 0.0725008893632159, 'x_21': 0.2348081023454158, 'x_22': 0.0589670800338662, 'x_23': 0.0291486433346441, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.0, 'x_28': 0.0678099743741376, 'x_29': 0.0691984782893873}"
breast_cancer,model_2layers_20neurons.h5,47,0.330972671508789,30,"{'x_0': 0.124236830895925, 'x_1': 0.2411227595536015, 'x_2': 0.1233501485730081, 'x_3': 0.0581124072110286, 'x_4': 0.2905118714453371, 'x_5': 0.2236059137476228, 'x_6': 0.1973289597000937, 'x_7': 0.1139165009940357, 'x_8': 0.492929292929293, 'x_9': 0.4483993260320134, 'x_10': 0.0263986963606735, 'x_11': 0.1287791725601131, 'x_12': 0.0316637610139942, 'x_13': 0.0098394091871841, 'x_14': 0.1441683380358296, 'x_15': 0.2437738456454471, 'x_16': 0.1269696969696969, 'x_17': 0.1612047736313695, 'x_18': 0.1353351719479935, 'x_19': 0.108349570913312, 'x_20': 0.1003201707577374, 'x_21': 0.2945095948827293, 'x_22': 0.1037900293839334, 'x_23': 0.0413881242626818, 'x_24': 0.344251469325761, 'x_25': 0.3049451349070059, 'x_26': 0.3467252396166134, 'x_27': 0.2790378006872852, 'x_28': 0.2793219002562587, 'x_29': 0.2834186016004198}"
breast_cancer,model_2layers_20neurons.h5,48,0.3400692939758301,30,"{'x_0': 0.1466704529319892, 'x_1': 0.1826175177544807, 'x_2': 0.1380001382074493, 'x_3': 0.0738069989395546, 'x_4': 0.3614697120158888, 'x_5': 0.0845653640880927, 'x_6': 0.0037417994376757, 'x_7': 0.011948310139165, 'x_8': 0.3247474747474748, 'x_9': 0.2215669755686606, 'x_10': 0.113344196994387, 'x_11': 0.2006276520509193, 'x_12': 0.0906092446873675, 'x_13': 0.0366605777384301, 'x_14': 0.4309412924499439, 'x_15': 0.0732117643524499, 'x_16': 0.0040328282828282, 'x_17': 0.04553892782724, 'x_18': 0.246214892778747, 'x_19': 0.0889681190663737, 'x_20': 0.1401636428317324, 'x_21': 0.244136460554371, 'x_22': 0.1244085860849644, 'x_23': 0.0618855682265041, 'x_24': 0.5344383543551476, 'x_25': 0.0723869953721221, 'x_26': 0.0055271565495207, 'x_27': 0.035807560137457, 'x_28': 0.2696629213483147, 'x_29': 0.1438410074773711}"
breast_cancer,model_2layers_20neurons.h5,49,0.3058304786682129,30,"{'x_0': 0.264044677930806, 'x_1': 0.3165370307744335, 'x_2': 0.263492502245871, 'x_3': 0.1451961823966066, 'x_4': 0.3156991965333574, 'x_5': 0.2589411692534201, 'x_6': 0.2413308341143392, 'x_7': 0.2182405566600397, 'x_8': 0.2388888888888889, 'x_9': 0.2502106149957879, 'x_10': 0.0900597501357957, 'x_11': 0.2470385431400282, 'x_12': 0.1156763888234462, 'x_13': 0.0386404133000123, 'x_14': 0.2767107454873032, 'x_15': 0.3011536035088774, 'x_16': 0.1583585858585858, 'x_17': 0.3724190187535518, 'x_18': 0.2604266336466482, 'x_19': 0.1143609303096886, 'x_20': 0.1935254357879757, 'x_21': 0.2774520255863539, 'x_22': 0.1922904527117884, 'x_23': 0.0890188753440817, 'x_24': 0.2537806247110876, 'x_25': 0.1677581472965237, 'x_26': 0.1907348242811501, 'x_27': 0.3183848797250859, 'x_28': 0.1095998423023852, 'x_29': 0.1104552013642922}"
breast_cancer,model_2layers_20neurons.h5,50,0.2705104351043701,30,"{'x_0': 0.3856784514174831, 'x_1': 0.6797429827527899, 'x_2': 0.3656969110635063, 'x_3': 0.2443266171792152, 'x_4': 0.2759772501579849, 'x_5': 0.0818047972517023, 'x_6': 0.1097938144329896, 'x_7': 0.1361332007952286, 'x_8': 0.4, 'x_9': 0.0627632687447348, 'x_10': 0.1291327177258736, 'x_11': 0.2799681753889674, 'x_12': 0.1077133298779626, 'x_13': 0.0720548078252066, 'x_14': 0.173981031376415, 'x_15': 0.0902604620422387, 'x_16': 0.0628535353535353, 'x_17': 0.1721348740291721, 'x_18': 0.3324703101255136, 'x_19': 0.0295454859527659, 'x_20': 0.3319103521878336, 'x_21': 0.6633795309168443, 'x_22': 0.2972757607450569, 'x_23': 0.1833955957530476, 'x_24': 0.2881199233969491, 'x_25': 0.0692435311581337, 'x_26': 0.1235623003194888, 'x_27': 0.2259450171821306, 'x_28': 0.3287995269071555, 'x_29': 0.0433556342647252}"
breast_cancer,model_2layers_20neurons.h5,51,0.4642467498779297,30,"{'x_0': 0.1656017795447016, 'x_1': 0.1782211701048359, 'x_2': 0.1637758275171031, 'x_3': 0.0806362672322375, 'x_4': 0.4110318678342512, 'x_5': 0.2512729280412245, 'x_6': 0.1484301780693533, 'x_7': 0.1102385685884691, 'x_8': 0.4368686868686869, 'x_9': 0.4041701769165966, 'x_10': 0.0782545717906934, 'x_11': 0.1694660537482319, 'x_12': 0.0851434764170946, 'x_13': 0.0260890029473401, 'x_14': 0.1920998062344902, 'x_15': 0.2735151861086911, 'x_16': 0.1329040404040404, 'x_17': 0.2394392877438909, 'x_18': 0.1931671075589576, 'x_19': 0.1359534568771333, 'x_20': 0.1494130202774813, 'x_21': 0.2545309168443497, 'x_22': 0.1543901588724537, 'x_23': 0.0627211954384585, 'x_24': 0.4063263554117415, 'x_25': 0.2641965247256745, 'x_26': 0.2347444089456869, 'x_27': 0.3199312714776632, 'x_28': 0.2868125369603784, 'x_29': 0.2716778171323626}"
breast_cancer,model_2layers_20neurons.h5,52,0.3504307270050049,30,"{'x_0': 0.2744569075677978, 'x_1': 0.2292864389584036, 'x_2': 0.2596917973878793, 'x_3': 0.1522799575821845, 'x_4': 0.4123860250970479, 'x_5': 0.1010980921415863, 'x_6': 0.0855904404873477, 'x_7': 0.1423459244532803, 'x_8': 0.2676767676767677, 'x_9': 0.1383740522325189, 'x_10': 0.0453738910012674, 'x_11': 0.1133751768033946, 'x_12': 0.0336427460773689, 'x_13': 0.0215316456169055, 'x_14': 0.2124281877825747, 'x_15': 0.0252350767566918, 'x_16': 0.0400252525252525, 'x_17': 0.1640841068384163, 'x_18': 0.2062531659818764, 'x_19': 0.0349349805840001, 'x_20': 0.1967271433653504, 'x_21': 0.2062899786780384, 'x_22': 0.1756063548981523, 'x_23': 0.0908621706645694, 'x_24': 0.3858548504259393, 'x_25': 0.0420292807870303, 'x_26': 0.0829872204472843, 'x_27': 0.2021305841924398, 'x_28': 0.1612458111571063, 'x_29': 0.0594254230617867}"
breast_cancer,model_2layers_20neurons.h5,53,0.2412004470825195,30,"{'x_0': 0.3672204079700885, 'x_1': 0.5312817044301656, 'x_2': 0.3518070624006634, 'x_3': 0.2227359490986214, 'x_4': 0.2719147783695947, 'x_5': 0.1618305625421753, 'x_6': 0.0961808809746954, 'x_7': 0.1504473161033797, 'x_8': 0.3939393939393939, 'x_9': 0.144060657118787, 'x_10': 0.0693825819301104, 'x_11': 0.2264851485148514, 'x_12': 0.0669085426188569, 'x_13': 0.0384909917481948, 'x_14': 0.1040894720739708, 'x_15': 0.0711088412893922, 'x_16': 0.0491666666666666, 'x_17': 0.2403864368251562, 'x_18': 0.1522204086227275, 'x_19': 0.0598095711896963, 'x_20': 0.3052294557097119, 'x_21': 0.5402452025586354, 'x_22': 0.2838288759400368, 'x_23': 0.1575894612662209, 'x_24': 0.2300072640824143, 'x_25': 0.1070233140262537, 'x_26': 0.1286741214057508, 'x_27': 0.3762886597938145, 'x_28': 0.2280701754385965, 'x_29': 0.0952380952380952}"
