dataset,modelo,instance,relaxed_time_milp_relaxed,relaxed_len_milp_relaxed,relaxed_explanation
iris,model_3layers_20neurons.h5,71,0.1404240131378173,2,"{'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}"
iris,model_3layers_20neurons.h5,72,0.0830910205841064,4,"{'x_0': 0.5, 'x_1': 0.4166666666666667, 'x_2': 0.6666666666666666, 'x_3': 0.7083333333333334}"
iris,model_3layers_20neurons.h5,73,0.0984373092651367,4,"{'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}"
iris,model_3layers_20neurons.h5,74,0.0831100940704345,4,"{'x_0': 0.5, 'x_1': 0.0833333333333333, 'x_2': 0.5263157894736842, 'x_3': 0.375}"
iris,model_3layers_20neurons.h5,75,0.0663175582885742,4,"{'x_0': 0.323529411764706, 'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}"
iris,model_3layers_20neurons.h5,76,0.0940268039703369,4,"{'x_0': 0.5588235294117647, 'x_1': 0.5833333333333333, 'x_2': 0.7719298245614036, 'x_3': 0.9166666666666666}"
iris,model_3layers_20neurons.h5,77,0.0698060989379882,4,"{'x_0': 0.3529411764705883, 'x_1': 0.1249999999999998, 'x_2': 0.5263157894736842, 'x_3': 0.5000000000000001}"
iris,model_3layers_20neurons.h5,78,0.1261959075927734,3,"{'x_1': 0.7916666666666665, 'x_2': 0.1228070175438596, 'x_3': 0.125}"
iris,model_3layers_20neurons.h5,79,0.0790402889251709,4,"{'x_0': 0.2058823529411764, 'x_1': 0.1249999999999998, 'x_2': 0.4035087719298245, 'x_3': 0.375}"
iris,model_3layers_20neurons.h5,80,0.0877327919006347,4,"{'x_0': 0.6176470588235294, 'x_1': 0.2916666666666667, 'x_2': 0.7543859649122806, 'x_3': 0.75}"
iris,model_3layers_20neurons.h5,81,0.1122992038726806,2,"{'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}"
iris,model_3layers_20neurons.h5,82,0.1204636096954345,2,"{'x_2': 0.0350877192982456, 'x_3': 0.0416666666666666}"
iris,model_3layers_20neurons.h5,83,0.0866811275482177,4,"{'x_0': 0.3529411764705883, 'x_1': 0.1666666666666666, 'x_2': 0.4912280701754385, 'x_3': 0.4166666666666667}"
iris,model_3layers_20neurons.h5,84,0.0743873119354248,4,"{'x_0': 0.7058823529411764, 'x_1': 0.4166666666666667, 'x_2': 0.7017543859649122, 'x_3': 0.6666666666666667}"
iris,model_3layers_20neurons.h5,85,0.1139378547668457,2,"{'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}"
iris,model_3layers_20neurons.h5,86,0.0752105712890625,4,"{'x_0': 0.4411764705882353, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.9583333333333334}"
iris,model_3layers_20neurons.h5,87,0.1039021015167236,2,"{'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}"
iris,model_3layers_20neurons.h5,88,0.1358890533447265,3,"{'x_1': 0.625, 'x_2': 0.1052631578947368, 'x_3': 0.2083333333333333}"
iris,model_3layers_20neurons.h5,89,0.0843958854675293,4,"{'x_0': 0.4705882352941177, 'x_1': 0.5, 'x_2': 0.6666666666666666, 'x_3': 0.7083333333333334}"
iris,model_3layers_20neurons.h5,90,0.0823943614959716,4,"{'x_0': 0.2352941176470586, 'x_1': 0.2083333333333332, 'x_2': 0.3508771929824561, 'x_3': 0.4166666666666667}"
iris,model_3layers_20neurons.h5,91,0.0903878211975097,4,"{'x_0': 0.7647058823529413, 'x_1': 0.5, 'x_2': 0.8245614035087719, 'x_3': 0.9166666666666666}"
iris,model_3layers_20neurons.h5,92,0.0789313316345214,4,"{'x_0': 0.5, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.6250000000000001}"
iris,model_3layers_20neurons.h5,93,0.0734636783599853,4,"{'x_0': 0.5294117647058822, 'x_1': 0.25, 'x_2': 0.807017543859649, 'x_3': 0.5416666666666667}"
iris,model_3layers_20neurons.h5,94,0.0886454582214355,4,"{'x_0': 0.9999999999999998, 'x_1': 0.4166666666666667, 'x_2': 0.8947368421052629, 'x_3': 0.9166666666666666}"
iris,model_3layers_20neurons.h5,95,0.0887496471405029,4,"{'x_0': 0.3529411764705883, 'x_1': 0.2083333333333332, 'x_2': 0.5263157894736842, 'x_3': 0.5000000000000001}"
iris,model_3layers_20neurons.h5,96,0.1238880157470703,2,"{'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}"
iris,model_3layers_20neurons.h5,97,0.1173720359802246,2,"{'x_2': 0.0175438596491228, 'x_3': 0.0}"
iris,model_3layers_20neurons.h5,98,0.0692732334136962,4,"{'x_0': 0.5, 'x_1': 0.0833333333333333, 'x_2': 0.7017543859649122, 'x_3': 0.5833333333333334}"
iris,model_3layers_20neurons.h5,99,0.07245445251464844,4,"{'x_0': 0.8529411764705881, 'x_1': 0.5, 'x_2': 0.8771929824561403, 'x_3': 0.7083333333333334}"
